"coupleid","time","time7c","f_personid","f_reldis","f_wrkstrs","f_wrkstrsc","f_wrkstrsc_b","f_wrkstrsc_w","m_personid","m_reldis","m_wrkstrs","m_wrkstrsc","m_wrkstrsc_b","m_wrkstrsc_w"
79,1,-1.35714285714286,157,3.18,1,-1.9904762,-0.371428580952381,-1.61904761904762,158,6.06,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,2,-1.21428571428571,157,5.08,1,-1.9904762,-0.371428580952381,-1.61904761904762,158,5.92,4,1.0095238,0.152380942857143,0.857142857142857
79,3,-1.07142857142857,157,4.47,3,0.00952380000000019,-0.371428580952381,0.380952380952381,158,6.29,2,-0.9904762,0.152380942857143,-1.14285714285714
79,4,-0.928571428571429,157,4.34,0,-2.9904762,-0.371428580952381,-2.61904761904762,158,6.51,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,5,-0.785714285714286,157,5.13,3,0.00952380000000019,-0.371428580952381,0.380952380952381,158,7.17,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,6,-0.642857142857143,157,6.46,4,1.0095238,-0.371428580952381,1.38095238095238,158,7.12,5,2.0095238,0.152380942857143,1.85714285714286
79,7,-0.5,157,5.63,3,0.00952380000000019,-0.371428580952381,0.380952380952381,158,5.32,2,-0.9904762,0.152380942857143,-1.14285714285714
79,8,-0.357142857142857,157,4.17,1,-1.9904762,-0.371428580952381,-1.61904761904762,158,6.42,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,9,-0.214285714285714,157,3.65,3,0.00952380000000019,-0.371428580952381,0.380952380952381,158,5.6,4,1.0095238,0.152380942857143,0.857142857142857
79,10,-0.0714285714285714,157,6.29,3,0.00952380000000019,-0.371428580952381,0.380952380952381,158,6.51,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,11,0.0714285714285714,157,5.19,2,-0.9904762,-0.371428580952381,-0.619047619047619,158,4.14,2,-0.9904762,0.152380942857143,-1.14285714285714
79,12,0.214285714285714,157,5.26,2,-0.9904762,-0.371428580952381,-0.619047619047619,158,7.35,4,1.0095238,0.152380942857143,0.857142857142857
79,13,0.357142857142857,157,4.18,4,1.0095238,-0.371428580952381,1.38095238095238,158,5.36,4,1.0095238,0.152380942857143,0.857142857142857
79,14,0.5,157,6.11,2,-0.9904762,-0.371428580952381,-0.619047619047619,158,7.86,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,15,0.642857142857143,157,6.8,4,1.0095238,-0.371428580952381,1.38095238095238,158,4.86,2,-0.9904762,0.152380942857143,-1.14285714285714
79,16,0.785714285714286,157,3.24,1,-1.9904762,-0.371428580952381,-1.61904761904762,158,6.69,3,0.00952380000000019,0.152380942857143,-0.142857142857143
79,17,0.928571428571429,157,4.07,4,1.0095238,-0.371428580952381,1.38095238095238,158,6.96,2,-0.9904762,0.152380942857143,-1.14285714285714
79,18,1.07142857142857,157,6.67,4,1.0095238,-0.371428580952381,1.38095238095238,158,3.73,4,1.0095238,0.152380942857143,0.857142857142857
79,19,1.21428571428571,157,4.46,4,1.0095238,-0.371428580952381,1.38095238095238,158,5.14,2,-0.9904762,0.152380942857143,-1.14285714285714
79,20,1.35714285714286,157,3.88,3,0.00952380000000019,-0.371428580952381,0.380952380952381,158,7.35,4,1.0095238,0.152380942857143,0.857142857142857
80,0,-1.5,159,7,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476,160,5.2,2,-0.9904762,0.295238085714286,-1.28571428571429
80,1,-1.35714285714286,159,4.89,2,-0.9904762,0.0571428476190478,-1.04761904761905,160,5.77,2,-0.9904762,0.295238085714286,-1.28571428571429
80,2,-1.21428571428571,159,5.81,4,1.0095238,0.0571428476190478,0.952380952380952,160,5.71,6,3.0095238,0.295238085714286,2.71428571428571
80,3,-1.07142857142857,159,5.52,5,2.0095238,0.0571428476190478,1.95238095238095,160,4.72,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,4,-0.928571428571429,159,7.23,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476,160,3.27,4,1.0095238,0.295238085714286,0.714285714285714
80,5,-0.785714285714286,159,4.51,4,1.0095238,0.0571428476190478,0.952380952380952,160,6.49,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,6,-0.642857142857143,159,5.99,4,1.0095238,0.0571428476190478,0.952380952380952,160,5.45,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,7,-0.5,159,3.79,4,1.0095238,0.0571428476190478,0.952380952380952,160,5.08,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,8,-0.357142857142857,159,4.89,4,1.0095238,0.0571428476190478,0.952380952380952,160,5.04,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,9,-0.214285714285714,159,5.47,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476,160,4.69,4,1.0095238,0.295238085714286,0.714285714285714
80,10,-0.0714285714285714,159,6.15,5,2.0095238,0.0571428476190478,1.95238095238095,160,5.47,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,11,0.0714285714285714,159,5.52,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476,160,5.7,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,12,0.214285714285714,159,3.52,2,-0.9904762,0.0571428476190478,-1.04761904761905,160,3.31,4,1.0095238,0.295238085714286,0.714285714285714
80,13,0.357142857142857,159,3.43,1,-1.9904762,0.0571428476190478,-2.04761904761905,160,5.14,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,14,0.5,159,3.73,2,-0.9904762,0.0571428476190478,-1.04761904761905,160,6.17,2,-0.9904762,0.295238085714286,-1.28571428571429
80,15,0.642857142857143,159,3.78,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476,160,4.72,2,-0.9904762,0.295238085714286,-1.28571428571429
80,16,0.785714285714286,159,6.34,2,-0.9904762,0.0571428476190478,-1.04761904761905,160,4.5,5,2.0095238,0.295238085714286,1.71428571428571
80,17,0.928571428571429,159,4.26,4,1.0095238,0.0571428476190478,0.952380952380952,160,4.96,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,18,1.07142857142857,159,6.3,1,-1.9904762,0.0571428476190478,-2.04761904761905,160,4.68,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,19,1.21428571428571,159,4.81,2,-0.9904762,0.0571428476190478,-1.04761904761905,160,4.79,3,0.00952380000000019,0.295238085714286,-0.285714285714286
80,20,1.35714285714286,159,5.07,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476,160,4.25,5,2.0095238,0.295238085714286,1.71428571428571
81,0,-1.5,161,5.1,5,2.0095238,-0.085714295238095,2.0952380952381,162,5.64,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,1,-1.35714285714286,161,4.53,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,162,4.8,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,2,-1.21428571428571,161,4.44,4,1.0095238,-0.085714295238095,1.0952380952381,162,4.92,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,3,-1.07142857142857,161,2.82,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,162,6.72,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,4,-0.928571428571429,161,4.62,4,1.0095238,-0.085714295238095,1.0952380952381,162,7.17,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,5,-0.785714285714286,161,6.01,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,5.62,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,6,-0.642857142857143,161,4.7,4,1.0095238,-0.085714295238095,1.0952380952381,162,6.66,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,7,-0.5,161,4.81,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,5.63,7,4.0095238,-0.085714295238095,4.09523809523809
81,8,-0.357142857142857,161,5.66,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,162,4.74,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,9,-0.214285714285714,161,3.48,1,-1.9904762,-0.085714295238095,-1.9047619047619,162,4.34,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,10,-0.0714285714285714,161,3.77,4,1.0095238,-0.085714295238095,1.0952380952381,162,5.33,1,-1.9904762,-0.085714295238095,-1.9047619047619
81,11,0.0714285714285714,161,4.99,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,5.94,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,12,0.214285714285714,161,4.2,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,4.05,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,13,0.357142857142857,161,5.16,5,2.0095238,-0.085714295238095,2.0952380952381,162,4.94,5,2.0095238,-0.085714295238095,2.0952380952381
81,14,0.5,161,2.45,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,4.49,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,15,0.642857142857143,161,3.82,3,0.00952380000000019,-0.085714295238095,0.0952380952380952,162,5.2,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,16,0.785714285714286,161,5.12,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,4.2,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,17,0.928571428571429,161,3.31,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,6.07,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
81,18,1.07142857142857,161,4.04,4,1.0095238,-0.085714295238095,1.0952380952381,162,5.38,2,-0.9904762,-0.085714295238095,-0.904761904761905
81,19,1.21428571428571,161,4.47,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,5.51,4,1.0095238,-0.085714295238095,1.0952380952381
81,20,1.35714285714286,161,3.44,2,-0.9904762,-0.085714295238095,-0.904761904761905,162,4.74,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
82,0,-1.5,163,6.54,4,1.0095238,0.199999990476191,0.80952380952381,164,7.14,5,2.0095238,0.199999990476191,1.80952380952381
82,1,-1.35714285714286,163,6.39,5,2.0095238,0.199999990476191,1.80952380952381,164,6.62,4,1.0095238,0.199999990476191,0.80952380952381
82,2,-1.21428571428571,163,5.43,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,6.48,2,-0.9904762,0.199999990476191,-1.19047619047619
82,3,-1.07142857142857,163,6.08,6,3.0095238,0.199999990476191,2.80952380952381,164,5.61,3,0.00952380000000019,0.199999990476191,-0.19047619047619
82,4,-0.928571428571429,163,6.79,2,-0.9904762,0.199999990476191,-1.19047619047619,164,7.41,2,-0.9904762,0.199999990476191,-1.19047619047619
82,5,-0.785714285714286,163,5.46,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,6.44,2,-0.9904762,0.199999990476191,-1.19047619047619
82,6,-0.642857142857143,163,6.17,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,5.74,2,-0.9904762,0.199999990476191,-1.19047619047619
82,7,-0.5,163,6.9,4,1.0095238,0.199999990476191,0.80952380952381,164,7.94,4,1.0095238,0.199999990476191,0.80952380952381
82,8,-0.357142857142857,163,6.61,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,5.22,3,0.00952380000000019,0.199999990476191,-0.19047619047619
82,9,-0.214285714285714,163,7.31,2,-0.9904762,0.199999990476191,-1.19047619047619,164,7.05,4,1.0095238,0.199999990476191,0.80952380952381
82,10,-0.0714285714285714,163,7.88,4,1.0095238,0.199999990476191,0.80952380952381,164,8.35,3,0.00952380000000019,0.199999990476191,-0.19047619047619
82,11,0.0714285714285714,163,6.25,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,6.66,2,-0.9904762,0.199999990476191,-1.19047619047619
82,12,0.214285714285714,163,7.56,5,2.0095238,0.199999990476191,1.80952380952381,164,7.75,4,1.0095238,0.199999990476191,0.80952380952381
82,13,0.357142857142857,163,6.57,1,-1.9904762,0.199999990476191,-2.19047619047619,164,6.63,3,0.00952380000000019,0.199999990476191,-0.19047619047619
82,14,0.5,163,6.07,4,1.0095238,0.199999990476191,0.80952380952381,164,6.04,2,-0.9904762,0.199999990476191,-1.19047619047619
82,15,0.642857142857143,163,5.49,2,-0.9904762,0.199999990476191,-1.19047619047619,164,7.75,4,1.0095238,0.199999990476191,0.80952380952381
82,16,0.785714285714286,163,6.03,2,-0.9904762,0.199999990476191,-1.19047619047619,164,6.54,3,0.00952380000000019,0.199999990476191,-0.19047619047619
82,17,0.928571428571429,163,5.39,1,-1.9904762,0.199999990476191,-2.19047619047619,164,6.59,3,0.00952380000000019,0.199999990476191,-0.19047619047619
82,18,1.07142857142857,163,4.82,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,7.28,2,-0.9904762,0.199999990476191,-1.19047619047619
82,19,1.21428571428571,163,5.46,4,1.0095238,0.199999990476191,0.80952380952381,164,8.65,5,2.0095238,0.199999990476191,1.80952380952381
82,20,1.35714285714286,163,7.14,3,0.00952380000000019,0.199999990476191,-0.19047619047619,164,6.55,5,2.0095238,0.199999990476191,1.80952380952381
83,0,-1.5,165,7.3,3,0.00952380000000019,0.485714276190476,-0.476190476190476,166,6.29,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,1,-1.35714285714286,165,4.93,4,1.0095238,0.485714276190476,0.523809523809524,166,4.92,2,-0.9904762,0.295238085714286,-1.28571428571429
83,2,-1.21428571428571,165,3.71,1,-1.9904762,0.485714276190476,-2.47619047619048,166,6.49,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,3,-1.07142857142857,165,5.62,3,0.00952380000000019,0.485714276190476,-0.476190476190476,166,3.86,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,4,-0.928571428571429,165,5.25,2,-0.9904762,0.485714276190476,-1.47619047619048,166,5.37,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,5,-0.785714285714286,165,5.24,2,-0.9904762,0.485714276190476,-1.47619047619048,166,5.53,4,1.0095238,0.295238085714286,0.714285714285714
83,6,-0.642857142857143,165,5.6,5,2.0095238,0.485714276190476,1.52380952380952,166,5.61,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,7,-0.5,165,5.34,4,1.0095238,0.485714276190476,0.523809523809524,166,6.29,4,1.0095238,0.295238085714286,0.714285714285714
83,8,-0.357142857142857,165,3.96,3,0.00952380000000019,0.485714276190476,-0.476190476190476,166,5.43,4,1.0095238,0.295238085714286,0.714285714285714
83,9,-0.214285714285714,165,6.3,3,0.00952380000000019,0.485714276190476,-0.476190476190476,166,3.98,5,2.0095238,0.295238085714286,1.71428571428571
83,10,-0.0714285714285714,165,5.56,3,0.00952380000000019,0.485714276190476,-0.476190476190476,166,3.39,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,11,0.0714285714285714,165,6.14,4,1.0095238,0.485714276190476,0.523809523809524,166,5.49,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,12,0.214285714285714,165,4.29,4,1.0095238,0.485714276190476,0.523809523809524,166,3.96,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,13,0.357142857142857,165,5.85,6,3.0095238,0.485714276190476,2.52380952380952,166,5.26,4,1.0095238,0.295238085714286,0.714285714285714
83,14,0.5,165,6.28,4,1.0095238,0.485714276190476,0.523809523809524,166,3.65,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,15,0.642857142857143,165,5.92,2,-0.9904762,0.485714276190476,-1.47619047619048,166,6.06,4,1.0095238,0.295238085714286,0.714285714285714
83,16,0.785714285714286,165,5.2,4,1.0095238,0.485714276190476,0.523809523809524,166,5.47,4,1.0095238,0.295238085714286,0.714285714285714
83,17,0.928571428571429,165,5.1,4,1.0095238,0.485714276190476,0.523809523809524,166,4.29,2,-0.9904762,0.295238085714286,-1.28571428571429
83,18,1.07142857142857,165,5.03,4,1.0095238,0.485714276190476,0.523809523809524,166,5.3,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,19,1.21428571428571,165,5.98,4,1.0095238,0.485714276190476,0.523809523809524,166,4.73,3,0.00952380000000019,0.295238085714286,-0.285714285714286
83,20,1.35714285714286,165,5.26,4,1.0095238,0.485714276190476,0.523809523809524,166,4.06,3,0.00952380000000019,0.295238085714286,-0.285714285714286
84,0,-1.5,167,3.17,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,6.61,4,1.0095238,0.0571428476190478,0.952380952380952
84,1,-1.35714285714286,167,4.08,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,5.58,2,-0.9904762,0.0571428476190478,-1.04761904761905
84,2,-1.21428571428571,167,4.12,4,1.0095238,-0.133333342857143,1.14285714285714,168,6.51,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,3,-1.07142857142857,167,3.4,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,6.98,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,4,-0.928571428571429,167,2.64,5,2.0095238,-0.133333342857143,2.14285714285714,168,6.25,4,1.0095238,0.0571428476190478,0.952380952380952
84,5,-0.785714285714286,167,3.66,4,1.0095238,-0.133333342857143,1.14285714285714,168,6.77,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,6,-0.642857142857143,167,1.85,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,6.42,2,-0.9904762,0.0571428476190478,-1.04761904761905
84,7,-0.5,167,3.66,4,1.0095238,-0.133333342857143,1.14285714285714,168,6.57,5,2.0095238,0.0571428476190478,1.95238095238095
84,8,-0.357142857142857,167,1.26,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,5.52,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,9,-0.214285714285714,167,5.82,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,6.49,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,10,-0.0714285714285714,167,2,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,6.37,2,-0.9904762,0.0571428476190478,-1.04761904761905
84,11,0.0714285714285714,167,3.41,4,1.0095238,-0.133333342857143,1.14285714285714,168,7.31,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,12,0.214285714285714,167,3.5,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,6.59,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,13,0.357142857142857,167,5.08,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,7.62,2,-0.9904762,0.0571428476190478,-1.04761904761905
84,14,0.5,167,3.63,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,7.31,4,1.0095238,0.0571428476190478,0.952380952380952
84,15,0.642857142857143,167,2.54,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,7.2,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,16,0.785714285714286,167,3.02,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,7.42,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,17,0.928571428571429,167,3.62,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,4.18,4,1.0095238,0.0571428476190478,0.952380952380952
84,18,1.07142857142857,167,3.25,2,-0.9904762,-0.133333342857143,-0.857142857142857,168,4.95,2,-0.9904762,0.0571428476190478,-1.04761904761905
84,19,1.21428571428571,167,3.03,3,0.00952380000000019,-0.133333342857143,0.142857142857143,168,6.38,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
84,20,1.35714285714286,167,0.79,1,-1.9904762,-0.133333342857143,-1.85714285714286,168,6,3,0.00952380000000019,0.0571428476190478,-0.0476190476190476
85,0,-1.5,169,3.27,4,1.0095238,-0.371428580952381,1.38095238095238,170,4.86,4,1.0095238,-0.085714295238095,1.0952380952381
85,1,-1.35714285714286,169,4.65,4,1.0095238,-0.371428580952381,1.38095238095238,170,5.35,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,2,-1.21428571428571,169,4.71,1,-1.9904762,-0.371428580952381,-1.61904761904762,170,4.96,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
85,3,-1.07142857142857,169,5.07,2,-0.9904762,-0.371428580952381,-0.619047619047619,170,6.92,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,4,-0.928571428571429,169,2.9,3,0.00952380000000019,-0.371428580952381,0.380952380952381,170,5.39,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,5,-0.785714285714286,169,3.85,4,1.0095238,-0.371428580952381,1.38095238095238,170,4.92,4,1.0095238,-0.085714295238095,1.0952380952381
85,6,-0.642857142857143,169,4.87,0,-2.9904762,-0.371428580952381,-2.61904761904762,170,4.69,5,2.0095238,-0.085714295238095,2.0952380952381
85,7,-0.5,169,7.14,4,1.0095238,-0.371428580952381,1.38095238095238,170,3.82,4,1.0095238,-0.085714295238095,1.0952380952381
85,8,-0.357142857142857,169,5.05,2,-0.9904762,-0.371428580952381,-0.619047619047619,170,5.61,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,9,-0.214285714285714,169,4.72,3,0.00952380000000019,-0.371428580952381,0.380952380952381,170,4.66,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,10,-0.0714285714285714,169,3.47,2,-0.9904762,-0.371428580952381,-0.619047619047619,170,3.76,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,11,0.0714285714285714,169,4.24,4,1.0095238,-0.371428580952381,1.38095238095238,170,5.73,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
85,12,0.214285714285714,169,4.01,0,-2.9904762,-0.371428580952381,-2.61904761904762,170,4.29,4,1.0095238,-0.085714295238095,1.0952380952381
85,13,0.357142857142857,169,3.89,2,-0.9904762,-0.371428580952381,-0.619047619047619,170,4.5,4,1.0095238,-0.085714295238095,1.0952380952381
85,14,0.5,169,2.8,5,2.0095238,-0.371428580952381,2.38095238095238,170,4.92,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,15,0.642857142857143,169,5.09,3,0.00952380000000019,-0.371428580952381,0.380952380952381,170,3.3,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
85,16,0.785714285714286,169,6.93,2,-0.9904762,-0.371428580952381,-0.619047619047619,170,4.37,1,-1.9904762,-0.085714295238095,-1.9047619047619
85,17,0.928571428571429,169,4.59,3,0.00952380000000019,-0.371428580952381,0.380952380952381,170,5.82,2,-0.9904762,-0.085714295238095,-0.904761904761905
85,18,1.07142857142857,169,3.91,3,0.00952380000000019,-0.371428580952381,0.380952380952381,170,6.1,4,1.0095238,-0.085714295238095,1.0952380952381
85,19,1.21428571428571,169,3.66,1,-1.9904762,-0.371428580952381,-1.61904761904762,170,5.13,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
85,20,1.35714285714286,169,4.3,3,0.00952380000000019,-0.371428580952381,0.380952380952381,170,3.98,3,0.00952380000000019,-0.085714295238095,0.0952380952380952
86,0,-1.5,171,6.62,2,-0.9904762,0.295238085714286,-1.28571428571429,172,5.41,4,1.0095238,0.199999990476191,0.80952380952381
86,1,-1.35714285714286,171,6.17,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,6.06,2,-0.9904762,0.199999990476191,-1.19047619047619
86,2,-1.21428571428571,171,6.85,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,6.18,4,1.0095238,0.199999990476191,0.80952380952381
86,3,-1.07142857142857,171,7.02,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,5.4,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,4,-0.928571428571429,171,9.42,4,1.0095238,0.295238085714286,0.714285714285714,172,5.04,4,1.0095238,0.199999990476191,0.80952380952381
86,5,-0.785714285714286,171,8.31,4,1.0095238,0.295238085714286,0.714285714285714,172,5.98,4,1.0095238,0.199999990476191,0.80952380952381
86,6,-0.642857142857143,171,6.28,2,-0.9904762,0.295238085714286,-1.28571428571429,172,5.3,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,7,-0.5,171,8.33,4,1.0095238,0.295238085714286,0.714285714285714,172,7.52,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,8,-0.357142857142857,171,5.54,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,6.35,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,9,-0.214285714285714,171,6.27,5,2.0095238,0.295238085714286,1.71428571428571,172,7.51,4,1.0095238,0.199999990476191,0.80952380952381
86,10,-0.0714285714285714,171,8.05,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,6.06,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,11,0.0714285714285714,171,6.02,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,7.28,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,12,0.214285714285714,171,7.16,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,6.41,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,13,0.357142857142857,171,7.3,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,6.25,2,-0.9904762,0.199999990476191,-1.19047619047619
86,14,0.5,171,6.25,4,1.0095238,0.295238085714286,0.714285714285714,172,7.18,4,1.0095238,0.199999990476191,0.80952380952381
86,15,0.642857142857143,171,9.13,4,1.0095238,0.295238085714286,0.714285714285714,172,5.95,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,16,0.785714285714286,171,6.3,2,-0.9904762,0.295238085714286,-1.28571428571429,172,5.16,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,17,0.928571428571429,171,5.94,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,5.34,3,0.00952380000000019,0.199999990476191,-0.19047619047619
86,18,1.07142857142857,171,7.07,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,7.58,4,1.0095238,0.199999990476191,0.80952380952381
86,19,1.21428571428571,171,6.58,5,2.0095238,0.295238085714286,1.71428571428571,172,5.73,2,-0.9904762,0.199999990476191,-1.19047619047619
86,20,1.35714285714286,171,7.33,3,0.00952380000000019,0.295238085714286,-0.285714285714286,172,5.83,3,0.00952380000000019,0.199999990476191,-0.19047619047619
87,0,-1.5,173,3.53,4,1.0095238,0.00952380000000019,1,174,7.2,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,1,-1.35714285714286,173,3.71,3,0.00952380000000019,0.00952380000000019,0,174,8.08,4,1.0095238,0.104761895238095,0.904761904761905
87,2,-1.21428571428571,173,3.53,2,-0.9904762,0.00952380000000019,-1,174,5.75,2,-0.9904762,0.104761895238095,-1.0952380952381
87,3,-1.07142857142857,173,5.11,3,0.00952380000000019,0.00952380000000019,0,174,10,5,2.0095238,0.104761895238095,1.9047619047619
87,4,-0.928571428571429,173,4.18,4,1.0095238,0.00952380000000019,1,174,6.95,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,5,-0.785714285714286,173,4.65,3,0.00952380000000019,0.00952380000000019,0,174,5.86,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,6,-0.642857142857143,173,5.07,3,0.00952380000000019,0.00952380000000019,0,174,9.59,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,7,-0.5,173,2.78,3,0.00952380000000019,0.00952380000000019,0,174,8.49,4,1.0095238,0.104761895238095,0.904761904761905
87,8,-0.357142857142857,173,1.74,3,0.00952380000000019,0.00952380000000019,0,174,4.36,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,9,-0.214285714285714,173,3.89,3,0.00952380000000019,0.00952380000000019,0,174,6.12,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,10,-0.0714285714285714,173,4.41,4,1.0095238,0.00952380000000019,1,174,7.48,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,11,0.0714285714285714,173,4.8,2,-0.9904762,0.00952380000000019,-1,174,7.67,3,0.00952380000000019,0.104761895238095,-0.0952380952380952
87,12,0.214285714285714,173,3.99,2,-0.9904762,0.00952380000000019,-1,174,4.82,2,-0.9904762,0.104761895238095,-1.0952380952381
